QuestionID,about,acomp,advcl,advmod,after,against,amod,appos,around,as,at,aux,auxpass,before,between,both,but,by,cc,ccomp,cd,conj,cop,csubj,csubjpass,date,dep,det,dobj,dt,duration,during,either,ex,expl,for,from,fw,if,in,individual,infmod,into,iobj,jj,jjr,jjs,location,mark,md,minus,misc,money,mwe,neg,nn,nnp,nnps,nns,npadvmod,nsubj,nsubjpass,num,number,of,on,ordinal,organization,over,parataxis,partmod,pcomp,pdt,per,percent,person,plus,pobj,pos,poss,possessive,preconj,predet,prep,prp$,prp,prt,quantmod,rb,rbr,rcmod,root,rp,set,such,sym,than,that,time,tmod,to,toward,upon,vb,vbd,vbg,vbn,vbp,vbz,wdt,with,within,worth,wp$,wp,wrb,xcomp, lEquations
53,0,0,1,2,0,0,1,0,0,0,5,1,0,0,0,0,0,0,2,0,6,2,1,0,0,5,1,3,1,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,1,0,0,0,4,0,0,9,1,0,2,0,3,0,6,0,1,0,0,0,0,0,0,0,0,0,8,1,0,6,0,0,0,0,0,6,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,2,0, b*x+c*y=d;1*x+1*y=a
54,0,0,4,4,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,2,0,0,0,2,2,4,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,2,2,0,0,0,0,0,3,1,0,9,0,9,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,3,0,0,0,0,0,0,0,4,1, a*x+b*y=c;1*x+1*y=d
55,0,0,1,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,4,0,4,2,2,0,0,0,3,0,2,2,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,0,0,1,0,0,0,6,0,0,3,5,0,7,0,4,0,4,1,0,0,0,0,0,0,2,0,0,0,0,5,0,3,0,1,0,0,0,3,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,2,0,1,0,0,0,0,0,1,0, a*x+b*y=c;1*x+1*y=d
56,0,0,0,5,1,0,2,0,0,0,1,1,0,0,0,0,0,0,5,0,3,2,0,0,0,0,0,2,1,2,3,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,5,0,4,2,5,0,3,2,0,2,0,0,0,0,1,0,0,1,0,5,0,7,0,2,0,0,0,7,2,1,0,0,2,1,1,4,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,4,0,0,0,0,0,1,1,0, a*x+a*y=b;1*x-1*y=c
57,0,0,0,1,0,0,2,0,0,0,0,5,0,0,0,0,0,0,3,1,3,2,0,0,0,0,1,5,5,5,0,0,0,0,0,2,0,0,0,4,0,2,0,0,2,0,0,0,0,2,0,0,6,1,0,10,1,0,8,1,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,3,0,0,5,0,2,0,0,0,0,0,0,0,0,0,1,1, x=b/a
58,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,4,1,0,0,0,0,2,3,1,3,0,0,0,0,0,2,0,0,0,9,0,0,0,1,1,0,0,0,1,0,0,0,6,0,0,7,0,0,8,0,3,0,4,1,3,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0, a*x+b*y=d;1*x+1*y=c
59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0, 1*x+1*y=a;1*x-1*y=b
60,0,0,0,1,0,0,3,0,0,0,3,0,1,0,0,0,0,0,2,0,5,1,0,0,0,2,1,5,3,5,0,0,0,0,0,0,1,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,10,1,0,2,0,3,0,5,0,2,0,0,0,0,0,0,0,0,0,6,1,0,7,0,0,0,0,0,7,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0, b*x+c*y=d;1*x+1*y=a
61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0, x=b/(a-c)
62,0,0,1,2,0,0,6,0,0,0,0,0,3,0,0,0,0,0,4,0,4,2,1,0,0,0,1,2,1,2,2,0,0,0,0,0,0,0,0,5,0,0,0,1,6,0,0,0,1,0,0,0,6,0,0,12,0,0,8,1,2,3,4,1,0,0,0,0,0,0,1,0,0,2,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,1,0,0,0,0,0,0,2,0, a*x+b*y=d;1*x+1*y=c
63,0,0,1,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,7,0,6,3,0,0,0,0,1,4,6,4,4,0,0,0,0,3,0,0,0,4,0,0,0,0,2,0,1,0,1,0,0,0,4,0,0,8,2,0,8,0,1,2,6,2,0,0,0,0,0,0,0,1,0,0,0,2,1,2,0,1,0,0,0,4,1,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,2,2,1,2,0,1,0,0,0,0,0,0,0,0, b*x+c*y=a;e*x+f*y=d
64,0,0,0,2,0,0,4,0,0,0,0,2,1,0,0,0,0,0,2,0,5,1,3,0,0,0,0,2,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,8,0,0,2,0,4,1,2,5,1,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,4,2,0,0,0,0,0,1,1, a*x+b*y=d*e;1*x+1*y=c
65,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,2,0,0,0,2,2,0,0,0,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,1,0,4,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0, 1*x+1*y=a;-1*x+1*y=b
66,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,3,3,1,1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,1,0,0,2,0,0,1,4,3,0,3,0,5,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,4,0,1,1,0,0,4,0,0,0,0,0,1,0,1,0,0,0,1,5,0,0,1,0,0,0,0,0,0,0,1,0, 1*x+1*y=a;-1*x+1*y=b
67,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,3,1,1,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0, 1*x+1*y=a;-1*x+1*y=b
68,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,0,6,1,0,0,0,0,1,3,2,4,0,0,0,0,0,2,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,0,0,7,0,3,1,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,2,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,1,0, c*x+d*y=a;1*x+1*y=b
69,0,0,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,4,2,0,0,0,0,2,10,6,10,7,0,0,0,0,1,0,0,0,5,0,0,0,1,3,0,0,0,1,0,0,0,6,0,0,16,0,0,6,0,6,0,4,0,1,1,0,0,0,0,1,0,0,1,0,0,0,4,0,1,0,0,0,4,1,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,2,0, b*x+c*y=d;1*x+1*y=a
70,0,0,1,2,0,0,3,0,0,0,0,0,2,0,0,0,0,0,2,0,4,1,0,0,0,0,2,2,0,3,0,0,0,0,0,1,0,0,0,6,0,0,0,0,4,0,0,0,1,0,0,0,6,0,0,4,0,0,7,0,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,1,0,0,0,0,2,0, c*x+d*y=a;1*x+1*y=b
71,0,0,2,2,0,0,3,0,0,0,3,0,2,1,0,0,0,0,2,0,4,1,4,0,0,0,2,7,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,2,0,0,0,6,0,0,8,0,0,9,0,5,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,2,0, b*x+c*y=d;1*x+1*y=a
72,0,0,0,2,0,0,3,0,0,0,0,1,1,0,0,0,0,1,4,0,4,2,2,0,0,5,2,6,2,6,0,0,0,1,1,0,1,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,11,0,0,9,0,5,1,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,5,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,2,1,2,1,3,0,0,0,0,0,0,2,0, a*x+b*y=c;1*x+1*y=d
73,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,2,0,0,0,0,1,1,4,0,0,0,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,5,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0, 2*x+4*y=b;1*x+1*y=a
74,0,0,0,2,0,0,5,0,0,0,0,0,2,0,0,0,0,0,4,0,4,2,1,0,0,0,2,2,1,2,2,0,0,0,0,0,0,0,0,5,0,0,0,1,6,0,0,0,1,0,0,0,6,0,0,7,0,0,8,1,2,2,4,1,0,0,0,0,0,0,1,0,0,2,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,1,0,0,0,0,0,0,2,0, a*x+b*y=d;1*x+1*y=c
75,0,0,0,2,0,0,5,0,0,0,0,1,0,0,0,0,0,0,2,0,2,1,1,0,0,0,2,4,2,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,4,0,0,6,0,3,0,2,1,3,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,3,0,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,2,0, b*x+c*y=d;1*x+1*y=a
76,0,0,0,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,6,0,4,3,0,0,0,0,2,0,6,2,0,0,0,0,0,2,1,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,1,2,0,9,0,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,1,0,0,0,3,1,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,1,0, a*x+b*y=d;1*x+1*y=c
77,0,0,1,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,4,0,4,2,0,0,0,0,2,4,4,4,0,0,0,0,0,1,0,0,0,5,0,0,0,0,2,0,0,0,1,0,0,0,6,0,0,6,4,1,9,0,4,0,3,2,3,0,0,1,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,4,0,2,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,2,0, b*x+c*y=d;1*x+1*y=a
78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,2,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0, 1*x+1*y=a;1*x-1*y=b
79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0, 1*x+1*y=b;1*x-1*y=a
80,0,0,0,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,4,0,4,2,1,0,0,3,0,5,2,5,1,0,0,0,0,3,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,8,0,0,10,0,4,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,0,0,5,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,1,0, b*x+c*y=d;1*x+1*y=a
81,0,0,1,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,2,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,1,0,6,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,2,0, 0.05*x+0.1*y=a;1*x+1*y=b
82,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,1,0,0,0,0,3,0,3,0,0,0,1,1,0,0,0,0,8,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,4,1,0,6,0,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,5,1,1,1,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0, 1*x+1*y=b;1*x-1*y=a
83,0,0,1,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,5,1,0,0,0,0,1,6,0,6,2,0,0,0,0,0,3,0,0,9,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,7,0,0,6,2,3,0,5,4,1,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,7,0,1,1,0,1,1,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,1,0,0, d*x+d*y=b;1*x-1*y=c*b
84,0,0,1,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,2,4,0,0,0,0,1,1,4,1,5,0,0,0,0,0,1,0,0,0,6,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,19,0,0,2,0,4,0,4,1,2,0,0,0,0,0,0,0,0,0,6,0,0,5,0,1,0,0,0,5,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,1,1,0,2,0,0,0,0,1,1, c*x+d*y=a*b;1*x+1*y=a
85,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,3,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0, 4*x+2*y=a;1*x+1*y=b
86,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,4,2,0,0,0,0,0,4,2,4,0,0,0,0,0,2,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,6,0,0,9,0,3,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0, a*x+b*y=d;1*x+1*y=c
87,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,5,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,2,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0, 1*x-b*y=0;1*x+1*y=a
88,0,0,0,2,0,0,5,0,0,0,2,0,3,0,0,0,0,0,2,0,4,1,0,0,0,0,1,5,2,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,6,2,0,7,0,2,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,1,0,0,0,0,0,0,2,0, b*x+c*y=d;1*x+1*y=a
89,0,0,0,2,0,0,3,0,0,0,1,2,0,0,0,0,0,0,2,0,4,1,1,0,0,0,0,4,5,4,0,0,0,0,0,0,0,1,0,6,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,4,2,0,11,0,6,0,4,0,3,0,0,0,0,0,0,0,0,2,0,2,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,2,0, c*x+d*y=b;1*x+1*y=a
90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,2,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,3,0,2,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0, 1*x-a*y=0;1*x+1*y=b
91,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,2,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0, c*x-1*y=b;1*x+1*y=d
92,0,0,0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,1,0,0,2,1,1,1,1,2,0,0,0,0,2,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,10,3,0,5,0,2,1,3,1,0,0,0,0,0,0,0,0,0,1,0,3,1,3,1,2,1,0,0,4,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0, x=(c-a)/b
93,0,0,1,2,0,0,6,0,0,0,0,0,0,0,0,0,0,1,2,0,4,1,3,0,0,0,4,9,3,9,0,0,0,0,0,1,0,0,0,9,0,0,0,0,6,0,0,0,1,2,0,0,6,0,0,17,5,1,7,0,6,0,4,1,6,0,0,1,0,0,1,2,0,0,0,0,0,6,1,1,1,0,0,8,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,4,0,0,0,0,0,0,2,0, b*x+c*y=d;1*x+1*y=a
94,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,1,2,3,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,4,0,0,5,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0, 1*x+1*y=a;1*x-1*y=b
95,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,4,1,0,1,0,0,2,2,2,2,0,0,0,0,0,2,0,0,0,6,0,0,0,0,2,0,0,0,1,0,0,0,6,0,0,6,0,0,7,0,1,2,4,1,1,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,1,0, c*x+d*y=b;1*x+1*y=a
96,0,0,0,2,0,0,6,0,0,0,0,0,2,0,0,0,0,0,2,0,2,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,3,2,0,7,0,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,3,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,1,0,0,0,0,2,1, b*x+c*y=a;1*x+1*y=d
97,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,5,2,5,3,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,16,0,0,2,0,2,0,2,2,1,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0, x=(a+b)/c
98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,1,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0, 1*x-c*y=b;1*x+1*y=a
99,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,3,0,0,0,1,2,0,4,0,0,0,4,3,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,6,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0, 2*x+4*y=b;1*x+1*y=a
100,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,3,1,0,0,0,0,4,5,0,4,2,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,6,0,0,7,0,0,4,0,3,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,4,1,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,1, x=(c-a)/b
101,0,0,0,2,0,0,5,0,0,0,0,2,0,0,0,0,0,0,2,0,4,1,2,0,0,0,0,5,4,5,0,0,0,0,0,1,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,11,0,0,9,0,6,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,2,0, b*x+c*y=d;1*x+1*y=a
102,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,7,1,2,0,0,0,1,3,1,3,0,0,0,1,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,3,0,0,8,0,5,0,7,4,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,1,0,0,0,0,2,0, b*x+c*y=d;1*x+1*y=a
103,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,2,0,0,2,0,4,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,1,3,1,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0, 1*x+1*y=b;-1*x+1*y=a
104,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,2,0,4,1,1,0,0,0,0,4,3,4,6,0,0,0,0,2,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,4,0,0,5,0,4,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,4,0,0,0,0,2,3,0,4,0,0,0,0,0,1,0,0,0,1,1,0,1,0,5,0,0,0,0,0,0,1,0, a*x-b*y=d;1*x+1*y=c
105,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0, x=a/(c-b)
